Lifespan,Hunger,Thirst,Fatigue,Mate,Comfort Inc,Comf Dec,Sight Range,     Diet,If Flocks,Flee,Pursue
529615,3.99114,6.10993,4.89941,2.77816,0.00794956,0.00166162,133,scavenger,1,13,15
649576,3.99114,6.07813,3.94227,2.77816,0.00819867,0.00104682,133,apple,1,16,16
529615,3.98535,7.63829,3.94227,2.77816,0.00794956,0.00104682,90,apple,1,16,13
529615,3.99114,7.63829,3.94227,2.75334,0.00794956,0.00104682,133,apple,1,16,16
529599,3.99114,7.63829,3.94227,2.77816,0.00794956,0.00104682,133,apple,1,16,18
529615,3.95177,7.63829,3.95954,2.77816,0.00794956,0.00104682,49,apple,1,16,13
529615,3.95177,7.63829,3.94227,2.77816,0.00794956,0.00104682,90,apple,1,16,13
529615,3.95177,7.63829,3.94227,2.77816,0.00759113,0.00104682,90,predator,1,20,13
544322,3.95177,7.64655,4.86859,2.75334,0.00794956,0.00104682,178,apple,1,13,18
529615,3.99114,7.64655,6.55928,2.75334,0.00780588,0.00104682,133,apple,1,13,10
529615,3.99114,6.13616,3.94227,2.75334,0.00819867,0.00104682,139,apple,1,7,13
529615,3.95177,7.64655,3.98823,2.75334,0.00780588,0.00104682,133,apple,1,7,15
544322,3.95177,7.64655,3.98823,2.78823,0.00794956,0.00104682,90,apple,1,16,13
529615,3.95177,7.64655,3.98823,2.75334,0.00819867,0.00104682,133,apple,1,9,15
529532,3.99114,6.87411,6.55928,2.77816,0.00780588,0.00101139,133,apple,1,13,13
544322,3.95177,7.64655,3.98823,2.77816,0.00794956,0.00104682,49,apple,1,16,13
544322,3.99114,6.07813,3.92693,2.78823,0.00819867,0.00104682,133,apple,1,16,15
529615,3.95177,7.63829,3.95954,2.77816,0.00794956,0.00104682,49,apple,0,16,13
529532,3.99114,6.87411,6.55928,2.77816,0.00780588,0.00101139,133,apple,1,13,13
181602,3.99114,6.87411,6.55928,2.77816,0.00780588,0.00104682,133,apple,1,13,13
529615,3.99114,7.63829,3.94227,2.77816,0.00780588,0.00104682,133,apple,1,13,13
529615,3.95493,7.63829,6.55928,2.77816,0.00780588,0.00104682,49,apple,0,13,13
544416,3.99114,7.68203,3.98823,2.77816,0.00780588,0.00104682,133,apple,1,15,13
529532,3.99114,7.63829,3.94227,2.75334,0.00882727,0.00101139,133,apple,1,13,13
529499,3.99114,7.63829,3.94227,2.77816,0.00794956,0.00104682,133,apple,1,16,13
529532,3.99114,7.62532,5.26863,2.77816,0.00794956,0.00104682,129,apple,1,16,16
544416,3.99114,7.63829,3.98823,2.77816,0.00794956,0.00104682,133,apple,1,15,13
708696,3.99114,6.87411,6.55928,2.77816,0.00780588,0.00104682,133,apple,1,13,20
544322,3.95177,7.64655,3.95954,2.77816,0.00794956,0.00104682,90,apple,1,16,13
529615,3.99114,7.64655,3.94227,2.75334,0.00780588,0.00104682,133,apple,1,7,13
544322,3.99114,7.64655,4.86859,2.75334,0.00794956,0.00104682,178,apple,1,15,18
649576,3.99065,7.70133,3.94227,2.78729,0.00798259,0.00104682,95,predator,1,23,13
529532,3.99114,7.63829,3.94227,2.77816,0.00937189,0.00101139,133,apple,1,13,10
529615,3.95177,7.63829,3.95954,2.77816,0.00794956,0.00104682,90,apple,1,16,13
529499,3.99114,7.63829,3.94227,2.77816,0.00794956,0.00138236,133,apple,1,13,16
544322,3.99114,7.68203,3.95954,2.77816,0.00780588,0.00104682,111,apple,1,15,13
437935,3.99114,7.62532,5.26863,2.75372,0.00937189,0.00101139,129,apple,1,16,10
529615,3.95493,7.63829,3.94227,2.77816,0.00780588,0.00104682,49,apple,1,13,13
529615,3.99114,7.64242,3.94227,2.77816,0.00780588,0.00104682,133,apple,1,15,13
529615,3.97146,7.63829,4.86859,2.75334,0.00794956,0.00104682,133,apple,1,11,18
529547,3.99114,6.87411,5.63442,2.77816,0.00780588,0.00101139,133,apple,1,13,13
529615,3.95177,6.70532,3.98823,4.42078,0.00780588,0.00104682,133,apple,1,7,15
181602,3.99114,6.87411,6.55928,2.77816,0.00780588,0.00104682,133,apple,1,13,20
536972,3.95177,7.64655,3.95954,2.78823,0.00794956,0.00104682,49,apple,1,16,13
536927,3.99114,7.63829,3.94227,2.77816,0.00937189,0.00101139,180,apple,1,13,18
536968,3.95177,7.63829,3.95954,2.77816,0.00794956,0.00104682,90,apple,1,16,13
529499,3.99114,7.63829,3.94227,2.77816,0.00794956,0.00104682,133,apple,1,16,13
529532,3.99114,7.62532,5.26863,2.77816,0.00937189,0.00104682,129,apple,1,16,14
